id,ra_hours,dec_degrees,magnitude,bv
56558,11.630127,-67.620379,5.94,1.013
56562,11.631395,50.618211,6.14,1.068
56570,11.633479,12.957442,7.41,1.394
56574,11.63439,-65.655875,7.4,0.1
56577,11.634707,-18.1918,7.42,0.079
56581,11.634887,31.880838,7.11,0.411
56585,11.635371,-61.826563,5.15,-0.04
56587,11.636064,8.883792,6.18,1.081
56588,11.636088,-63.196835,7.32,0.003
56590,11.636368,-45.749528,7.16,0.27
56600,11.638991,-63.372747,6.46,0.043
56601,11.639056,43.625429,5.56,0.348
56602,11.63914,-33.605664,7.28,0.056
56606,11.640019,-2.435901,6.22,1.119
56610,11.641002,8.134298,5.24,1.499
56615,11.642312,33.625829,6.29,1.325
56620,11.642645,46.834209,6.09,0.401
56628,11.64387,-72.368697,7.03,0.193
56633,11.644449,-13.201943,5.48,0.52
56639,11.645846,45.108416,6.29,0.566
56643,11.646403,-40.303119,6.95,0.964
56644,11.64661,-47.851234,7.09,1.301
56646,11.64698,64.346965,6.49,0.154
56648,11.6472,39.172579,7.32,1.621
56660,11.650122,-24.721093,6.4,0.821
56669,11.652532,-58.597731,7.15,1.052
56671,11.652963,-57.739527,6.97,-0.023
56683,11.656389,-51.424629,7.44,1.582
56692,11.658175,-37.431449,7.42,0.48
56693,11.658227,-65.397766,5.01,0.804
56694,11.658379,-13.184368,6.8,0.987
56705,11.660139,18.996735,7.2,0.42
56713,11.66098,-9.466176,7.39,1.036
56718,11.662632,-34.982033,7.48,1.671
56730,11.663982,-16.620229,6.17,1.579
56732,11.664201,-14.468529,6.21,-0.007
56733,11.664747,-45.803905,7.25,1.029
56735,11.664903,-50.485981,6.67,0.008
56739,11.665843,-33.449906,6.84,0.65
56740,11.666252,-38.108364,6.65,0.966
56744,11.667918,-59.00205,7.24,0.944
56748,11.668577,-61.185743,7.32,0.048
56751,11.669251,23.70816,6.88,0.3
56753,11.670221,-34.74466,4.7,-0.07
56759,11.671153,-62.432404,6.91,1.285
56762,11.671323,-28.496604,7.03,1.661
56764,11.67186,62.396523,7.08,0.55
56767,11.672356,-69.671744,7.27,1.3
56771,11.673356,0.952164,6.87,0.215
56774,11.674287,57.970404,6.35,-0.092
56790,11.67683,-8.405654,7.41,0.549
56791,11.676946,-62.568102,6.32,0.029
56798,11.67821,8.672197,7.34,0.22
56800,11.678468,-53.968607,5.95,1.67
56805,11.679742,21.35273,5.26,0.984
56810,11.680805,-9.917408,7.29,1.107
56816,11.681568,-62.090101,4.93,1.111
56818,11.682194,-0.674331,7.18,1.276
56822,11.683002,-55.573835,6.96,0.323
56823,11.6834,-54.548766,7.42,0.022
56826,11.683767,-83.099937,6.32,1.08
56828,11.684171,34.201635,5.31,0.723
56830,11.685,60.842511,7.03,0.868
56831,11.685674,-29.196274,6.44,0.651
56833,11.686013,-17.705343,6.99,1.135
56834,11.686257,-61.141066,6.78,1.311
56843,11.688836,-43.095667,5.54,0.044
56846,11.68959,-35.603694,7.08,0.262
56851,11.690614,-41.018261,6.86,0.59
56857,11.692368,-77.054693,6.93,0.402
56859,11.69286,31.746058,5.73,0.44
56863,11.693892,-63.829381,7.24,0.932
56874,11.695418,55.172011,6.28,1.491
56876,11.695541,-32.499404,5.2,1.475
56878,11.695727,-9.076763,7.22,0.824
56881,11.695915,-50.625474,7.38,0.401
56882,11.696204,41.237582,6.92,0.437
56893,11.698256,-60.230809,6.82,0.351
56901,11.699435,-24.385802,6.9,0.37
56908,11.70098,-20.294167,6.21,0.949
56909,11.7011,12.284915,7.08,0.498
56911,11.701443,22.211056,6.65,0.364
56912,11.702037,4.747342,7.28,0.617
56921,11.704124,-75.227317,6.48,0.528
56925,11.704671,-57.565104,7.08,-0.02
56936,11.707095,2.362111,6.94,0.488
56937,11.707256,-63.142372,7.31,0.02
56940,11.707889,66.744906,5.32,1.267
56947,11.709843,-29.639521,7.44,1.263
56955,11.712225,18.242048,7.39,-0.151
56966,11.715169,-79.306389,6.38,0.894
56967,11.71583,-9.119952,7.45,0.955
56972,11.718813,-72.44554,7.11,0.051
56973,11.719576,56.019749,7.47,1.49
56989,11.723049,-19.823295,7.05,1.596
56993,11.724219,-37.190155,5.98,1.449
57001,11.72519,-15.042825,6.93,-0.054
57003,11.725332,-62.489396,5.0,0.784
57004,11.725336,31.76204,6.79,1.085
57007,11.725937,-52.61966,6.85,0.996
57017,11.726839,-68.478725,6.99,0.387
57019,11.726955,-80.483478,6.61,0.084
57020,11.726989,41.722453,6.71,0.974
57026,11.729735,24.01033,7.4,0.874
57027,11.729734,-21.038297,7.32,0.435
57030,11.72991,52.395121,7.4,0.172
57039,11.731342,-62.87828,6.1,0.063
57041,11.731969,-9.132404,6.88,1.043
57042,11.731978,-6.677162,6.05,0.96
57045,11.732398,-29.747707,6.97,0.552
57068,11.73699,25.218327,6.02,1.533
57081,11.739937,-20.695766,6.85,0.136
57085,11.741455,48.516411,7.12,1.43
57105,11.745172,73.146798,7.04,1.392
57107,11.745529,28.670121,7.04,0.006
57111,11.746049,-18.350674,4.71,0.958
57119,11.74736,-58.703709,7.47,0.721
57124,11.747899,-73.150538,6.96,1.385
57125,11.748059,-36.409886,7.45,0.792
57134,11.750385,-0.517848,7.32,0.916
57148,11.753173,14.263335,6.51,1.165
57150,11.753512,-49.069843,6.26,1.174
57156,11.754733,8.258119,4.84,0.174
57167,11.756713,7.03003,7.06,0.954
57168,11.756949,-40.516502,7.0,1.003
57189,11.759735,35.894347,6.91,1.377
57190,11.760141,-66.728763,3.63,0.16
57198,11.762216,-45.690134,5.28,-0.118
57208,11.764322,6.529376,4.04,1.501
57226,11.767515,47.779406,3.69,1.181
57228,11.768414,7.174193,6.91,1.645
57263,11.774786,-24.4844,7.35,1.664
57266,11.775232,-61.178398,4.11,0.895
57270,11.775376,-40.500354,4.89,0.664
57278,11.77678,-64.76598,6.89,0.068
57304,11.782116,55.62819,5.27,1.276
57315,11.783587,23.720473,6.94,0.521
57324,11.78529,-35.906862,6.16,0.952
57325,11.785506,61.401859,6.59,0.242
57334,11.787731,-30.28651,6.48,0.681
57339,11.788654,-57.696498,5.42,1.664
57342,11.788867,-25.961473,7.33,0.266
57349,11.789614,-18.380682,6.82,1.25
57353,11.790615,-31.254771,7.32,-0.052
57356,11.791222,20.03376,7.36,0.495
57374,11.794832,-67.692285,6.75,1.064
57383,11.797231,49.822968,7.1,0.062
57389,11.798584,8.245895,5.31,0.038
57390,11.79899,27.340602,7.48,0.871
57392,11.799762,20.218931,4.5,0.547
57401,11.801083,-35.225308,7.1,0.756
57408,11.80403,-66.81491,4.75,1.522
57414,11.806524,-10.313105,6.24,0.585
57418,11.80702,28.417025,7.24,0.392
57421,11.807351,-23.090575,7.41,0.755
57431,11.810158,28.799937,7.05,0.076
57433,11.810753,14.28421,5.9,0.303
57434,11.810896,-35.986918,7.02,1.295
57438,11.811561,-14.344572,6.85,1.029
57440,11.812524,-26.749777,5.1,1.594
57456,11.817023,-0.31867,6.15,0.518
57457,11.81718,16.132445,6.84,1.066
57458,11.817501,-9.117931,7.41,1.075
57459,11.817663,14.57206,2.14,0.09
57463,11.818641,5.183366,6.55,1.152
57466,11.819578,67.328548,7.45,0.722
57468,11.819663,-7.360628,6.96,1.543
57470,11.820095,28.121405,7.37,0.933
57471,11.820205,-57.69156,6.86,0.1
57473,11.820774,16.242882,6.05,0.278
57475,11.820908,-6.89486,7.31,1.429
57480,11.823485,-60.425773,7.42,1.891
57484,11.824408,-46.067536,7.18,0.275
57496,11.828077,-63.788478,4.3,-0.149
57497,11.828258,34.931758,5.73,0.467
57507,11.82963,-13.652213,7.39,1.128
57523,11.832395,-70.22579,4.98,1.36
57528,11.833259,-40.276329,7.28,0.996
57547,11.837246,54.2526,6.74,1.074
57559,11.838779,-15.863667,6.13,0.947
57568,11.840911,-62.649381,5.68,0.233
57576,11.843663,-27.277936,6.48,0.98
57580,11.844439,-12.867092,7.24,1.527
57584,11.844922,1.764718,3.59,0.518
57585,11.845007,-33.141223,7.36,0.701
57606,11.848706,12.279037,6.37,0.294
57612,11.849477,33.604243,7.17,1.031
57618,11.85062,-5.333332,5.62,1.058
57619,11.850761,-13.323255,7.32,0.049
57626,11.851439,-27.080227,7.18,1.201
57630,11.852419,-45.17347,4.47,1.283
57632,11.852642,33.375013,6.25,0.345
57633,11.853039,-7.991624,6.87,1.232
57635,11.853609,-61.846153,6.51,0.255
57636,11.853651,-43.933057,6.62,-0.027
57640,11.8556,68.833862,7.23,0.179
57644,11.855903,-43.079697,7.0,1.168
57646,11.856084,-12.187811,6.34,0.41
57648,11.856868,11.805161,7.05,0.473
57668,11.861559,-30.834809,5.85,0.554
57674,11.863049,-41.247373,7.35,0.458
57675,11.863605,-64.595662,7.19,0.03
57678,11.864237,-65.20591,4.89,-0.123
57685,11.86599,8.829993,7.4,0.97
57689,11.867813,-49.401138,6.99,-0.1
57698,11.869537,-56.987741,5.56,0.069
57702,11.870055,-19.206192,7.42,0.294
57703,11.870663,49.931688,7.08,1.298
57712,11.87173,-51.314767,6.59,1.322
57725,11.87526,20.409987,7.26,0.47
57734,11.877448,-62.235219,7.23,-0.024
57740,11.878471,-52.49671,7.37,1.178
57747,11.879507,15.436321,6.83,0.222
57752,11.879801,-38.338717,7.49,1.464
57763,11.881813,-33.908124,4.29,-0.1
57767,11.88282,37.718679,6.42,0.754
57787,11.888005,-36.577356,6.62,0.333
57790,11.888969,-65.404411,7.34,0.005
57798,11.890783,-35.066645,6.17,0.089
57806,11.892695,-16.114977,7.43,1.2
57808,11.893316,-46.741748,7.22,1.005
57821,11.89532,73.756064,6.77,0.574
57825,11.896552,33.615274,7.0,0.323
57828,11.897168,53.69476,2.41,0.044
57829,11.897299,0.552114,6.31,0.207
57830,11.89735,40.9129,6.73,1.06
57834,11.897792,-3.776856,7.36,0.894
57867,11.903142,-30.907079,7.3,1.632
57868,11.903196,-57.410198,6.05,0.05
57884,11.907185,-37.748935,6.46,0.528
57886,11.907407,-56.969767,6.92,1.674
57907,11.911107,48.933128,7.32,0.95
57909,11.911816,-25.713887,5.26,0.883
57912,11.912396,-66.376198,6.38,0.406
57919,11.9139,-43.610885,7.43,1.257
57930,11.916672,-63.27918,5.89,0.21
57933,11.917012,-56.095986,6.7,0.646
57937,11.917537,8.443943,5.58,0.937
57939,11.918263,46.476846,6.54,0.117
57944,11.919813,46.469782,7.03,0.015
57946,11.920574,36.756378,6.47,1.581
57956,11.922937,38.756906,7.03,0.99
57958,11.923085,-41.90354,7.35,0.3
57960,11.923303,1.095916,7.16,0.402
57962,11.923476,25.522225,6.97,1.223
57964,11.924003,-5.134542,7.22,0.282
57975,11.925099,-24.857644,6.8,1.1
57984,11.927814,-28.477103,5.93,1.499
57985,11.927912,67.26492,7.29,0.568
57986,11.927926,15.646818,5.53,0.116
58003,11.931878,-39.689517,6.13,1.01
58004,11.931994,-22.184118,7.46,0.6
58007,11.932892,56.59856,5.83,1.101
58011,11.933397,35.340521,6.74,0.525
58014,11.933599,-17.150829,5.17,-0.022
58019,11.934321,40.647614,6.9,1.115
58032,11.937575,28.858508,7.29,1.056
58034,11.938107,35.448166,6.62,0.4
58038,11.939068,26.679636,6.79,0.382
58042,11.939676,42.013817,7.04,0.981
58046,11.940782,14.186229,6.74,1.46
58047,11.941565,34.903534,7.37,1.118
58050,11.94173,57.871571,7.47,1.335
58057,11.943789,65.242909,6.51,1.006
58067,11.945542,-47.072379,6.26,0.407
58073,11.945989,-10.724699,7.41,0.453
58084,11.948126,61.549213,6.22,0.955
58088,11.948775,-12.107909,7.13,0.503
58089,11.948952,-13.754559,6.54,0.592
58091,11.94932,-63.249091,7.21,-0.002
58093,11.950082,-4.782774,6.73,0.486
58097,11.951042,-33.315461,6.2,-0.044
58100,11.951414,-52.100283,6.52,1.072
58102,11.951862,40.288985,7.12,1.04
58112,11.954059,40.34374,6.6,0.513
58116,11.954469,-80.49469,7.45,0.4
58123,11.955138,-22.5382,7.48,0.5
58126,11.95568,-49.360114,6.68,0.349
58131,11.957134,26.762238,7.44,0.957
58132,11.957198,-61.123431,7.31,1.673
58141,11.958503,-38.496267,7.26,0.076
58142,11.958587,-27.055937,7.01,0.423
58151,11.961118,-62.448748,5.59,-0.152
58152,11.961777,17.467836,6.8,0.392
58154,11.962527,6.974627,7.33,1.295
58156,11.962584,-8.548713,6.58,0.568
58159,11.962846,-60.451346,6.83,1.057
58161,11.963222,-10.157599,7.41,1.125
58162,11.963498,8.989709,7.41,1.066
58170,11.965636,-27.707043,6.99,1.128
58175,11.966223,-65.32211,7.48,0.509
58181,11.966735,-56.864978,7.25,1.119
58183,11.966747,67.812096,6.96,1.153
58188,11.967688,-31.650939,7.09,0.478
58192,11.968323,-59.592744,7.45,-0.045
58193,11.968556,-4.370485,6.93,0.413
58194,11.968663,32.273907,6.42,0.331
58200,11.970264,0.8692,7.38,0.977
58201,11.970536,3.482008,6.7,1.618
58204,11.970898,-56.31731,5.44,-0.062
58205,11.971013,-47.9771,6.76,0.527
58213,11.972305,-40.947262,6.77,0.963
58214,11.972362,61.46456,6.74,1.054
58216,11.972547,-59.755235,7.35,0.022
58227,11.97502,-70.73999,7.01,-0.03
58231,11.975521,47.765397,6.93,0.413
58235,11.976481,-77.825416,6.73,0.214
58241,11.977485,-52.76871,7.48,0.226
58252,11.979907,-64.33956,5.59,0.174
58261,11.981771,-25.908857,6.42,0.038
58270,11.98426,0.53068,6.18,1.257
58275,11.985936,-10.475896,6.49,1.45
58277,11.986302,-45.83222,6.36,-0.081
58278,11.986352,-51.696761,6.04,1.277
58282,11.987387,-3.322671,7.49,1.628
58285,11.988205,33.167004,5.95,1.153
58288,11.989528,-30.060814,6.83,1.601
58290,11.989932,-57.167983,6.77,0.173
58291,11.989984,1.826719,6.82,1.457
58294,11.990451,-62.830948,6.34,0.317
58300,11.991184,-49.140307,7.39,-0.05
58302,11.992168,-35.308528,7.23,1.058
58305,11.992769,-1.918612,7.14,0.968
58307,11.993134,-46.633145,6.65,0.558
58309,11.993796,-78.221839,4.88,-0.054
58334,11.999142,3.655197,5.36,-0.001
58337,11.999273,34.034748,6.49,0.243
58344,12.001306,19.419373,6.94,1.57
58345,12.001437,-78.192934,6.58,0.241
58355,12.002751,36.729815,7.49,0.11
58367,12.004848,-36.285368,7.3,1.208
58370,12.005224,80.853186,6.21,1.61
58373,12.005692,-36.562702,7.41,0.288
58392,12.010425,69.185471,7.42,0.367
58399,12.011729,-21.837501,6.28,1.22
58401,12.012347,-10.446014,5.54,0.76
58410,12.014131,32.963878,7.46,0.438
58412,12.014211,-19.658982,5.28,-0.192
58415,12.014553,6.614322,4.65,0.122
58416,12.014638,70.237854,6.75,0.101
58428,12.017149,-1.768166,6.32,1.204
58441,12.020491,12.377788,6.93,0.106
58456,12.023248,66.12297,7.16,1.42
58457,12.023571,-34.050327,7.11,0.928
58467,12.024784,-57.503777,6.16,-0.004
58475,12.027037,64.939341,7.24,0.26
58476,12.027191,70.849861,7.24,1.111
58479,12.027635,36.042086,5.59,1.019
58485,12.028942,-41.828824,7.39,0.217
58486,12.028966,22.0943,6.57,0.661
58487,12.029046,-69.197892,6.95,1.249
58494,12.029477,-34.650317,6.91,0.586
58499,12.030799,-73.298538,6.87,0.043
58509,12.035239,43.0456,5.22,0.283
58517,12.037568,-52.529779,7.47,0.44
58522,12.039068,-85.631757,6.05,1.29
58531,12.041264,-71.488981,6.41,1.163
58533,12.041386,43.084081,6.64,0.86
58536,12.041944,-56.560455,7.38,0.043
58545,12.043815,-69.192288,5.89,-0.08
58566,12.047684,-7.683623,6.24,1.492
58569,12.048152,12.80739,7.48,0.383
58573,12.048988,-62.175287,6.78,0.043
58576,12.049954,-10.752393,7.44,0.435
58581,12.050298,-57.260132,6.69,1.386
58582,12.050418,-31.691663,7.41,1.287
58583,12.050447,-63.31293,4.32,0.28
58590,12.051859,-48.194944,6.61,0.24
58594,12.053668,-3.395423,7.5,1.15
58606,12.055873,81.688302,7.5,0.943
58607,12.056189,-55.321271,7.49,1.037
58620,12.059218,29.679112,7.35,1.502
58621,12.059861,-5.47958,7.15,0.127
58623,12.059885,69.019965,7.0,1.322
58624,12.060112,-39.009073,6.51,0.5
58628,12.060973,-42.434056,5.15,0.417
58634,12.062345,5.55775,6.39,0.476
58635,12.062369,-74.214096,6.44,1.198
58641,12.063244,-54.714811,7.45,0.465
58645,12.064501,-53.498205,6.99,0.876
58655,12.066763,-10.296122,6.59,0.315
58660,12.067804,-64.538943,7.35,0.029
58673,12.069159,-69.521972,6.74,1.139
58683,12.071277,21.459153,5.89,0.248
58684,12.07131,-51.472518,6.48,-0.046
58691,12.071896,4.931787,7.12,1.631
58693,12.072008,-63.165711,4.72,-0.081
58699,12.074583,85.587132,6.27,0.56
58703,12.076206,-31.187594,7.47,0.427
58709,12.077479,-68.328912,5.34,-0.012
58716,12.077923,35.567406,7.4,1.055
58720,12.07861,3.573108,7.14,0.937
58726,12.079242,-59.253287,6.3,-0.034
58730,12.079616,-76.519061,5.04,1.491
58731,12.079717,-61.996833,7.4,0.205
58746,12.082564,-60.968252,5.95,1.691
58750,12.083195,76.762235,7.31,0.431
58753,12.083374,-70.002175,7.43,1.692
58767,12.085724,-61.179576,6.64,0.896
58771,12.086654,-34.208989,7.46,1.653
58772,12.086755,73.454553,7.5,1.113
58773,12.086817,8.732985,4.12,0.967
58777,12.087451,76.905734,5.78,1.029
58780,12.088921,-50.270565,6.96,1.097
58781,12.088955,-49.007056,7.23,0.955
58785,12.089712,-62.975752,6.69,0.312
58804,12.092645,68.794303,7.39,1.074
58805,12.092892,51.931185,7.09,0.632
58806,12.093067,-5.845882,6.62,1.491
58814,12.094371,62.93312,6.14,1.178
58823,12.09719,-69.573053,7.38,0.019
58827,12.098229,-65.546879,6.3,0.152
58832,12.099075,-35.693926,6.23,-0.073
58835,12.099948,-3.131591,6.37,0.997
58839,12.100228,23.204659,7.49,0.36
58840,12.100387,-54.257758,7.03,1.065
58841,12.100378,68.698679,7.1,0.464
58844,12.101446,-32.961231,6.49,0.623
58853,12.102427,-69.125448,7.17,0.553
58854,12.103079,-73.556785,6.55,1.838
58858,12.103613,-38.675667,6.91,1.391
58864,12.104569,-22.796268,7.28,0.986
58869,12.105536,-68.651405,6.23,1.237
58873,12.106404,-65.709453,5.95,0.613
58878,12.110517,-37.860102,6.63,1.017
58884,12.112337,57.600559,7.27,0.387
58891,12.113146,-12.240848,6.77,0.323
58895,12.114687,-64.61373,4.14,0.353
58910,12.117041,-23.766264,6.93,0.513
58916,12.118228,-78.741116,7.48,0.272
58921,12.119655,9.662886,7.4,0.367
58922,12.119674,12.985465,7.1,0.016
58930,12.120806,-6.765573,7.07,1.42
58933,12.121136,-64.681773,6.81,0.465
58942,12.123033,-43.24651,7.21,0.422
58946,12.124431,-18.190758,7.07,1.195
58955,12.125762,-45.581158,7.31,0.015
58956,12.125782,4.513164,7.45,0.972
58957,12.126474,-31.410561,6.72,0.532
58965,12.127509,-23.975875,6.72,0.613
58973,12.130565,-75.367019,5.17,1.278
58985,12.133497,0.6213,6.98,0.4
58994,12.134788,-50.661278,4.46,-0.163
58995,12.134904,31.049743,7.43,0.023
58996,12.135274,39.655497,7.33,0.515
59005,12.137422,-48.692487,5.34,-0.01
59009,12.138399,58.556794,7.46,1.022
59012,12.138732,-34.674936,6.75,1.069
59016,12.13931,-50.722425,2.58,-0.128
59019,12.140204,-60.847128,6.22,1.733
59020,12.140225,-24.728875,4.02,0.334
59030,12.143681,26.493547,6.97,1.023
59037,12.145242,-18.435421,7.14,0.43
59048,12.148234,49.185348,7.42,1.03
59049,12.148281,-44.325989,5.75,0.24
59052,12.148497,-41.231605,5.51,-0.097
59063,12.152167,-78.781312,6.85,0.254
59066,12.153592,17.186095,7.22,1.63
59085,12.156449,-63.82032,6.94,1.009
59086,12.156551,-59.769258,7.16,-0.061
59091,12.157724,38.631842,7.39,0.307
59092,12.157926,-11.857064,6.81,0.666
59097,12.160185,-52.144034,7.2,-0.063
59099,12.160365,40.252055,7.46,0.794
59100,12.160604,-67.454156,7.45,0.101
59101,12.160779,-58.349655,7.39,0.163
59104,12.161475,1.897889,5.95,1.12
59109,12.16295,-51.783876,6.74,0.921
59110,12.163078,74.661368,6.34,0.511
59112,12.163264,-5.225745,7.23,0.397
59113,12.163619,77.390427,6.87,1.032
59125,12.167376,-34.704742,6.16,0.03
59127,12.167616,5.807008,5.72,0.352
59131,12.168276,-17.537387,6.63,0.48
59134,12.168746,-22.619766,3.02,1.326
59135,12.168852,16.426908,7.05,1.331
59154,12.171909,-19.769855,7.48,1.494
59164,12.174219,-7.773975,6.55,0.218
59166,12.174395,29.068194,7.48,0.994
59168,12.174619,-24.958867,7.48,0.092
59170,12.175453,16.809271,6.4,0.07
59171,12.176058,-37.870349,6.07,0.19
59178,12.178357,-56.442308,6.97,0.127
59182,12.179471,27.281505,6.01,0.123
59184,12.17981,39.891509,6.85,0.28
59185,12.180074,-9.397219,7.5,0.996
59191,12.181191,-28.067889,7.33,1.102
59202,12.183354,81.709832,6.0,1.618
59207,12.183672,-68.260966,6.48,1.352
59208,12.183763,8.717534,7.34,1.143
59210,12.184143,-45.422866,6.61,1.086
59212,12.184401,-23.602423,5.45,0.055
59213,12.184772,-61.277425,6.08,0.398
59215,12.184969,-56.401356,7.33,0.117
59221,12.185953,-83.778191,7.38,0.106
59240,12.189388,-3.778869,6.95,0.45
59241,12.189454,-2.699109,6.74,1.074
59244,12.189697,-16.790841,6.88,0.77
59251,12.191274,-44.282851,6.59,0.467
59257,12.192098,-51.359333,6.23,0.816
59258,12.19225,34.258676,7.3,0.406
59266,12.193913,-54.417636,6.8,0.558
59267,12.194202,-52.36846,3.97,-0.156
59269,12.194509,4.055908,6.93,0.146
59270,12.194526,-10.570607,7.13,0.917
59275,12.195635,-64.948789,7.04,1.088
59276,12.195806,57.054408,6.34,1.505
59277,12.19613,23.322499,6.73,1.04
59281,12.19676,77.440787,6.76,0.042
59283,12.197022,-19.929289,7.44,0.47
59286,12.19755,25.87028,5.66,1.401
59300,12.199729,-25.941481,7.43,1.212
59305,12.199961,-63.380799,7.45,0.376
59306,12.200212,-64.510405,6.54,0.266
59307,12.200281,28.536313,6.47,0.428
59319,12.202581,20.542064,5.6,0.961
59320,12.202862,-63.454115,6.98,0.097
59322,12.203311,77.616241,5.14,0.358
59328,12.204904,5.8728,7.4,0.991
59329,12.204957,55.70588,7.2,1.223
59335,12.206106,-62.950773,5.91,0.253
59346,12.207057,-60.067804,6.82,0.262
59349,12.208003,-33.405007,7.23,0.195
59350,12.208012,-3.084472,7.43,0.701
59359,12.209945,-52.777496,7.38,0.121
59363,12.211692,-2.472731,7.3,1.488
59366,12.212676,51.939964,7.28,0.876
59369,12.213063,-70.151787,6.05,1.78
59370,12.213345,-37.527106,7.43,1.423
59378,12.214474,-59.65531,7.08,1.391
59406,12.220263,-34.125272,6.34,1.449
59412,12.221362,30.28304,7.42,0.291
59425,12.223623,-38.929188,5.77,-0.144
59426,12.223872,10.262341,5.85,0.262
59428,12.224864,10.041638,7.41,0.635
59440,12.22689,-33.792919,6.34,0.071
59464,12.232159,2.260221,6.91,0.903
59465,12.232354,-78.573934,6.34,1.234
59470,12.233629,-32.386963,7.38,0.758
59472,12.234085,-45.723919,5.31,1.4
59476,12.234904,66.109294,6.74,1.313
59477,12.235056,-36.728999,7.18,0.183
59478,12.235151,32.784205,6.86,1.14
59494,12.237627,-5.716599,6.56,0.277
59496,12.238036,-64.408519,6.2,0.075
59497,12.238071,-66.548693,7.12,-0.015
59498,12.238364,26.504797,7.41,0.924
59499,12.238358,-33.779118,7.38,0.214
59507,12.240608,-66.524587,7.43,-0.008
59508,12.240924,8.782384,7.5,0.616
59510,12.240976,23.661217,7.34,0.661
59519,12.243606,39.342253,6.96,1.6
59525,12.245037,-24.775182,7.47,0.711
59526,12.245394,53.434626,6.18,1.061
59544,12.249295,-41.139424,7.49,0.649
59546,12.249884,-20.84422,5.82,1.052
59550,12.250005,-1.326592,7.49,1.025
59551,12.250059,-56.103615,7.35,1.3
59560,12.251778,-29.237256,6.5,1.086
59561,12.251825,-7.257327,7.34,0.815
59564,12.252366,70.200008,5.72,1.179
59565,12.252427,-58.748928,2.79,-0.193
59568,12.252933,-10.3124,6.11,0.47
59571,12.253771,16.90744,6.82,1.187
59578,12.254344,47.115501,7.28,1.01
59584,12.255737,87.700115,6.27,0.346
59592,12.257086,57.032617,3.32,0.077
59602,12.25853,-14.072071,7.4,1.36
59603,12.258477,-41.913278,6.24,1.002
59607,12.259518,-31.690193,7.49,1.619
59609,12.260156,-20.529475,6.85,1.161
